SN,ISO3,ADMIN1_NAME,ADMIN2_NAME,IU_NAME,LocationName,Latitude,Longitude,LocationType,SurveyYear,Method_1,Method_2,Examined,Positive,Prevalence
1637,CMR,Centre,Méfou-et-Akono,Mbalmayo,Nkong-Dou,3.630556,11.425,Village,,Clinical,Nodule Palpation,10,0,0
1638,CMR,Littoral,Sanaga-Maritime,Ndom,Nkongkwala I,4.13959,10.906,Village,,Parasitological,Parasitology (Skin Biopsy),192,119,0.62
1639,CMR,Littoral,Nkam,Yabassi,Nkongmala,4.533333,9.990833,Village,,Clinical,Nodule Palpation,20,18,0.9
1640,CMR,Centre,Lekié,Elig Mfomo,Nkongmess,4.254444,11.239722,Village,,Clinical,Nodule Palpation,40,30,0.75
1641,CMR,Sud,Dja-et-Lobo,Djoum,Nkono,2.485556,12.466111,Village,2005,Clinical,Nodule Palpation,32,9,0.281
1642,CMR,Littoral,Nkam,Njombe Penja,Nkonpina,4.604722,9.82,Village,2006,Clinical,Nodule Palpation,50,4,0.08
1643,CMR,Sud,Vallée-du-Ntem,Ambam,Nkot-Oven,2.53,11.05,Village,2003,Clinical,Nodule Palpation,25,0,0
1644,CMR,Est,Haut-Nyong,Abong Mbang,Nkouak,3.867278,13.316083,Village,2013,Parasitological,Parasitology (Skin Biopsy),195,5,0.026
1645,CMR,Est,Haut-Nyong,Abong Mbang,Nkouak,3.867278,13.316083,Village,2013,Clinical,Nodule Palpation,195,12,0.062
1646,CMR,Est,Haut-Nyong,Abong Mbang,Nkouak/Nk,3.866667,13.333333,Village,2004,Clinical,Nodule Palpation,50,3,0.06
1647,CMR,Sud,Océan,Lolodorf,Nkouamboe,3.308333,10.813889,Village,,Clinical,Nodule Palpation,9,1,0.111
1648,CMR,Ouest,Noun,Massangam,Nkoufen,5.65,10.916667,Village,,Clinical,Nodule Palpation,50,45,0.9
1649,CMR,Centre,Nyong-et-Foumou,Meyomessala,Nkoumadja,3.429722,12.174444,Village,2005,Clinical,Nodule Palpation,37,7,0.189
1650,CMR,Sud,Dja-et-Lobo,Meyomessala,Nkoumadja,3.486944,12.320556,Village,2005,Clinical,Nodule Palpation,30,10,0.333
1651,CMR,Sud,Dja-et-Lobo,Zoetele,Nkout,3.27,11.892778,Village,2005,Clinical,Nodule Palpation,30,9,0.3
1652,CMR,Sud,Dja-et-Lobo,Meyomessala,Nlobesse,3.11,12.4,Village,2003,Clinical,Nodule Palpation,24,16,0.667
1653,CMR,Littoral,Moungo,Loum,Nlohe,4.762222,9.75,Village,,Clinical,Nodule Palpation,33,22,0.667
1654,CMR,Nord,Mayo-Rey,Tchollire,Notto,8.044444,13.611111,Village,,Clinical,Nodule Palpation,30,18,0.6
1655,CMR,Nord,Mayo-Rey,Tchollire,Nounoudje,8.39847,14.18835,Village,1993,Clinical,Nodule Palpation,50,37,0.74
1656,CMR,Nord,Mayo-Rey,Tchollire,Nounoudje,8.39847,14.18835,Village,,Parasitological,Parasitology (Skin Biopsy),199,18,0.09
1657,CMR,,,Mamfe,Nsanagara,5.864444,8.905,Village,,Clinical,Nodule Palpation,39,18,0.462
1658,CMR,Sud,Dja-et-Lobo,Meyomessala,Nsimalen,3.275833,12.073333,Village,2005,Clinical,Nodule Palpation,30,8,0.267
1659,CMR,Sud,Océan,Lolodorf,Nsola,3.24955,10.43762,Village,2013,Parasitological,Parasitology (Skin Biopsy),122,5,0.041
1660,CMR,Sud,Océan,Lolodorf,Nsola,3.24955,10.43762,Village,2013,Clinical,Nodule Palpation,122,4,0.033
1661,CMR,Sud-Ouest,Manyu,Batibo,Numba,5.8425,9.716667,Village,,Clinical,Nodule Palpation,22,12,0.545
1662,CMR,Littoral,Sanaga-Maritime,Ndikinimeki,Nyabamlan,4.2382,10.97403,Village,,Parasitological,Parasitology (Skin Biopsy),182,85,0.467
1663,CMR,Adamaoua,Mayo-Banyo,Bankim,Nyakong,6.1802,11.56702,Village,,Parasitological,Parasitology (Skin Biopsy),244,0,0
1664,CMR,Centre,Mbam-et-Inoubou,Bafia,Nyamanga,4.558611,11.327222,Village,,Clinical,Nodule Palpation,59,43,0.729
1665,CMR,Centre,Mbam-et-Inoubou,Bafia,Nyamongo,4.795278,11.313889,Village,2011,Parasitological,Parasitology (Skin Biopsy),304,217,0.714
1666,CMR,Centre,Mbam-et-Inoubou,Bafia,Nyamongo,4.795278,11.313889,Village,,Clinical,Nodule Palpation,81,66,0.815
1667,CMR,Adamaoua,Vina,Ngaoundere Rural,Nyassar,7.533333,14.033333,Village,,Clinical,Nodule Palpation,30,22,0.733
1668,CMR,Sud-Ouest,Kupe-Muanenguba,Tombel,Nyassosso,4.823889,9.683333,Village,,Clinical,Nodule Palpation,32,12,0.375
1669,CMR,Sud,Dja-et-Lobo,Sangmelima,Nyazanga,2.83,12.05,Village,2003,Clinical,Nodule Palpation,30,1,0.033
1670,CMR,Sud,Dja-et-Lobo,Sangmelima,Nyazanga,3.06,12.303611,Village,2005,Clinical,Nodule Palpation,30,8,0.267
1671,CMR,Sud,Mvila,Ebolowa,Nyazo'o N,3.115639,10.938028,Village,2003,Clinical,Nodule Palpation,35,0,0
1672,CMR,Centre,Mbam-et-Inoubou,Ndikinimeki,Nyokon,4.928056,10.752778,Village,,Clinical,Nodule Palpation,34,20,0.588
1673,CMR,Nord-Ouest,Mezam,Bafut,Obang,6.225,10.059722,Village,,Clinical,Nodule Palpation,73,30,0.411
1674,CMR,Sud,Vallée-du-Ntem,Ambam,Okong,2.530556,10.941667,Village,,Clinical,Nodule Palpation,31,1,0.032
1675,CMR,Sud-Ouest,Manyu,Mamfe,Okoyong,5.72,9.3525,Village,,Clinical,Nodule Palpation,21,12,0.571
1676,CMR,Sud,Dja-et-Lobo,Sangmelima,Olounou,2.81,12.13,Village,2003,Clinical,Nodule Palpation,31,2,0.065
1677,CMR,Sud,Dja-et-Lobo,Sangmelima,Olounou,2.907778,12.263611,Village,2005,Clinical,Nodule Palpation,56,18,0.321
1678,CMR,Sud,Mvila,Ebolowa,Ossoefeme,3.07,11.38,Village,2003,Clinical,Nodule Palpation,30,0,0
1679,CMR,Centre,Méfou-et-Akono,Ngoumou,Otele,3.588889,11.25,Village,,Clinical,Nodule Palpation,7,0,0
1680,CMR,Est,Lom-et-Djérem,Garoua Boulai,Ouaden,5.55,14.416667,Village,2004,Clinical,Nodule Palpation,31,1,0.032
1681,CMR,Est,Lom-et-Djérem,Betare Oya,Ouami,5.258333,13.597222,Village,2004,Clinical,Nodule Palpation,14,5,0.357
1682,CMR,Adamaoua,Mbéré,Meiganga,Ouanta,6.37,14.34,Village,2003,Clinical,Nodule Palpation,30,8,0.267
1683,CMR,Centre,Haute-Sanaga,Nanga Eboko,Ouassa Ba,4.9,12.5,Village,,Clinical,Nodule Palpation,46,26,0.565
1684,CMR,Adamaoua,Vina,Ngaoundere Urbain,Ouassanda,7.1,14.08,Village,2003,Clinical,Nodule Palpation,41,8,0.195
1685,CMR,Est,Lom-et-Djérem,Betare Oya,Oudoulai,5.485,14.225833,Village,2004,Clinical,Nodule Palpation,20,0,0
1686,CMR,Nord,Faro,Poli,Ouro Dole,9.066667,12.883333,Village,,Clinical,Nodule Palpation,30,2,0.067
1687,CMR,Nord,Bénoué,Bibemi,Ourobobow,9.265278,13.835,Village,2003,Clinical,Nodule Palpation,50,1,0.02
1688,CMR,Extrême-Nord,Mayo-Tsanaga,Koza,Ourombaya,10.894167,13.898611,Village,2003,Clinical,Nodule Palpation,37,5,0.135
1689,CMR,Sud-Ouest,Fako,Buea,Owe,4.289444,9.383333,Village,,Clinical,Nodule Palpation,50,17,0.34
1690,CMR,Sud,Mvila,Mvangan,Oyem,2.6,12.06,Village,2003,Clinical,Nodule Palpation,30,0,0
1691,CMR,Est,Haut-Nyong,Abong Mbang,Oyem-Gabo,3.546389,13.727222,Village,2004,Clinical,Nodule Palpation,50,3,0.06
1692,CMR,Sud,Mvila,Mvangan,Oyem I,2.6,12.07,Village,2003,Clinical,Nodule Palpation,30,1,0.033
1693,CMR,Nord,Bénoué,Garoua Ii,Padan,9.368611,13.004167,Village,2003,Clinical,Nodule Palpation,37,2,0.054
1694,CMR,Adamaoua,Vina,Ngaoundere Rural,Paksal,7.28,13.32,Village,2003,Clinical,Nodule Palpation,34,7,0.206
1695,CMR,Adamaoua,Faro-et-Déo,Tignere,Paro Pont,7.133333,12.733333,Village,,Clinical,Nodule Palpation,19,1,0.053
1696,CMR,Littoral,Moungo,Tiko,Penda Mbo,4.266667,9.4425,Village,,Clinical,Nodule Palpation,31,13,0.419
1697,CMR,Est,Lom-et-Djérem,Betare Oya,Petit Nga,5.483333,14.268889,Village,2004,Clinical,Nodule Palpation,31,1,0.032
1698,CMR,Littoral,Sanaga-Maritime,Ngambe,Pimbe,4.143889,10.558333,Village,,Clinical,Nodule Palpation,16,7,0.438
1699,CMR,Est,Haut-Nyong,Abong Mbang,Pohempoum,3.404444,13.527222,Village,2004,Clinical,Nodule Palpation,32,4,0.125
1700,CMR,Nord,Bénoué,Garoua Ii,Pomla,9.4,13.344444,Village,,Clinical,Nodule Palpation,40,1,0.025
1701,CMR,Nord,Faro,Poli,Pomla,8.766667,12.872222,Village,,Clinical,Nodule Palpation,30,4,0.133
1702,CMR,Centre,Nyong-et-Kéllé,Ngog Mapubi,Pout Kell,3.983333,10.805556,Village,,Clinical,Nodule Palpation,22,10,0.455
1703,CMR,Adamaoua,Vina,Ngaoundere Urbain,Rem,7.4,13.28,Village,2003,Clinical,Nodule Palpation,30,3,0.1
1704,CMR,Nord,Mayo-Rey,Rey Bouba,Rey Manga,8.64887,14.17203,Village,1993,Clinical,Nodule Palpation,50,25,0.5
1705,CMR,Nord,Mayo-Rey,Rey Bouba,Rey Manga,8.64887,14.17203,Village,,Parasitological,Parasitology (Skin Biopsy),132,7,0.053
1706,CMR,Nord,Mayo-Rey,Touboro,Ribao,7.79442,15.04439,Village,1993,Clinical,Nodule Palpation,50,42,0.84
1707,CMR,Nord,Mayo-Rey,Touboro,Ribao,7.79442,15.04439,Village,,Parasitological,Parasitology (Skin Biopsy),101,6,0.059
1708,CMR,Adamaoua,Mayo-Banyo,Bankim,Ribao,6.5125,11.454167,Village,,Clinical,Nodule Palpation,21,1,0.048
1709,CMR,Extrême-Nord,Mayo-Tsanaga,Mokolo,Roua,10.790556,13.996667,Village,2003,Clinical,Nodule Palpation,30,0,0
1710,CMR,Sud-Ouest,Manyu,Wabane,Sabes,5.65,9.869722,Village,,Clinical,Nodule Palpation,54,46,0.852
1711,CMR,Nord,Mayo-Rey,Tchollire,Sakdje,8.261111,13.661111,Village,,Clinical,Nodule Palpation,30,10,0.333
1712,CMR,Adamaoua,Mbéré,Meiganga,Samaki,6.47,14.15,Village,2003,Clinical,Nodule Palpation,43,9,0.209
1713,CMR,Adamaoua,Mayo-Banyo,Banyo,Sambolamb,7.075,11.983333,Village,,Clinical,Nodule Palpation,27,0,0
1714,CMR,Ouest,Ndé,Bangangte,Sankie,5.058333,10.8,Village,,Clinical,Nodule Palpation,30,30,1
1715,CMR,Adamaoua,Djérem,Tibati,Sarbale,6.59,12.58,Village,2003,Clinical,Nodule Palpation,31,4,0.129
1716,CMR,Sud-Ouest,Fako,Limbe,Sasse,4.111944,9.228611,Village,,Clinical,Nodule Palpation,50,30,0.6
1717,CMR,Adamaoua,Vina,Ngaoundere Rural,Seaoua,7.33,14.2,Village,2003,Clinical,Nodule Palpation,48,0,0
1718,CMR,Littoral,Sanaga-Maritime,Ngog Mapubi,Sidongui I,3.97795,10.62848,Village,2011,Parasitological,Parasitology (Skin Biopsy),169,73,0.432
1719,CMR,Nord,Mayo-Rey,Rey Bouba,Sinassi,8.849999,14.48333,Village,2003,Clinical,Nodule Palpation,41,13,0.317
1720,CMR,Est,Kadey,Ndelele,Sobolo,4.191667,14.786111,Village,,Clinical,Nodule Palpation,36,0,0
1721,CMR,Nord,Mayo-Rey,Touboro,Sokorta,7.214722,15.032222,Village,2003,Clinical,Nodule Palpation,47,5,0.106
1722,CMR,Littoral,Nkam,Njombe Penja,Solle,4.601667,9.804722,Village,,Clinical,Nodule Palpation,51,34,0.667
1723,CMR,Est,Haut-Nyong,Abong Mbang,Somalomo,3.461944,13.119444,Village,2004,Clinical,Nodule Palpation,50,14,0.28
1724,CMR,Littoral,Sanaga-Maritime,Ndom,Song Bong I,4.15915,10.94626,Village,2011,Parasitological,Parasitology (Skin Biopsy),157,72,0.459
1725,CMR,Centre,Nyong-et-Kéllé,Eseka,Song Mbon,3.45,10.5,Village,,Clinical,Nodule Palpation,29,0,0
1726,CMR,Littoral,Sanaga-Maritime,Ngambe,Songmbengue,4.05114,10.57409,Village,,Parasitological,Parasitology (Skin Biopsy),190,96,0.505
1727,CMR,Nord,Mayo-Rey,Touboro,Sora Mboum,7.8,15.033333,Village,1993,Clinical,Nodule Palpation,50,40,0.8
1728,CMR,Nord,Mayo-Rey,Touboro,Sora Mboum,7.8,15.033333,Village,,Parasitological,Parasitology (Skin Biopsy),103,3,0.029
1729,CMR,Extrême-Nord,Mayo-Tsanaga,Mokolo,Soulede C,10.764722,13.921389,Village,2003,Clinical,Nodule Palpation,50,5,0.1
1730,CMR,Sud-Ouest,Meme,Konye,Supe,5.016667,9.422222,Village,,Clinical,Nodule Palpation,50,31,0.62
1731,CMR,Extrême-Nord,Mayo-Sava,Mora,Tagawa Ho,11.321667,14.440833,Village,2003,Clinical,Nodule Palpation,32,0,0
1732,CMR,Sud-Ouest,Manyu,Wabane,Takwai,5.525556,9.807222,Village,,Clinical,Nodule Palpation,67,32,0.478
1733,CMR,Sud-Ouest,Manyu,Mamfe,Talangaye,5.6261,9.31188,Village,,Parasitological,Parasitology (Skin Biopsy),199,37,0.186
1734,CMR,Sud-Ouest,Manyu,Mamfe,Talangaye,5.629167,9.311389,Village,,Clinical,Nodule Palpation,50,27,0.54
1735,CMR,Sud-Ouest,Manyu,Mamfe,Tali-Chan,5.58,9.6525,Village,,Clinical,Nodule Palpation,40,34,0.85
1736,CMR,Nord,Bénoué,Ngong,Tamdjali,8.899444,12.910556,Village,2003,Clinical,Nodule Palpation,6,4,0.667
1737,CMR,Littoral,Moungo,Njombe Penja,Tangui,4.541667,9.608333,Village,,Clinical,Nodule Palpation,23,3,0.13
1738,CMR,Est,Kadey,Batouri,Tapare,4.748278,14.277833,Village,2013,Parasitological,Parasitology (Skin Biopsy),169,1,0.006
1739,CMR,Est,Kadey,Batouri,Tapare,4.748278,14.277833,Village,2013,Clinical,Nodule Palpation,169,4,0.024
1740,CMR,Est,Kadey,Batouri,Tapare,4.75,14.283333,Village,,Clinical,Nodule Palpation,32,5,0.156
1741,CMR,Nord,Mayo-Rey,Rey Bouba,Tapare,8.513889,14.188889,Village,,Clinical,Nodule Palpation,30,8,0.267
1742,CMR,Nord,Mayo-Rey,Touboro,Tapi,7.95,15.216667,Village,,Clinical,Nodule Palpation,83,41,0.494
1743,CMR,Nord,Mayo-Rey,Rey Bouba,Tatou,8.7,13.983333,Village,,Clinical,Nodule Palpation,34,20,0.588
1744,CMR,Adamaoua,Faro-et-Déo,Tignere,Tchabal-M,7.27,12.15,Village,2003,Clinical,Nodule Palpation,33,2,0.061
1745,CMR,Nord,Mayo-Rey,Tchollire,Tchollire Chefferie,8.4,14.166667,Village,1993,Clinical,Nodule Palpation,50,24,0.48
1746,CMR,Nord,Mayo-Rey,Tchollire,Tchollire Chefferie,8.4,14.166667,Village,,Parasitological,Parasitology (Skin Biopsy),75,7,0.093
1747,CMR,Ouest,Noun,Bandjoun,Tenjounou,5.383333,10.541667,Village,,Clinical,Nodule Palpation,30,30,1
1748,CMR,Est,Kadey,Batouri,Tikondi,4.466667,14.133333,Village,2004,Clinical,Nodule Palpation,39,21,0.538
1749,CMR,Sud-Ouest,Kupe-Muanenguba,Kumba,Tombel Cd,4.738333,9.661667,Village,,Clinical,Nodule Palpation,30,13,0.433
1750,CMR,Ouest,Ndé,Ndikinimeki,Tonga,4.966667,10.7,Village,,Clinical,Nodule Palpation,30,26,0.867
1751,CMR,Est,Lom-et-Djérem,Betare Oya,Tongo Gad,5.183333,14,Village,2004,Clinical,Nodule Palpation,33,1,0.03
1752,CMR,Est,Haut-Nyong,Abong Mbang,Tonkla,3.552778,13.716944,Village,2004,Clinical,Nodule Palpation,30,1,0.033
1753,CMR,Ouest,Ndé,Bangangte,Toukou,5.036944,10.420278,Village,,Parasitological,Parasitology (Skin Biopsy),268,44,0.164
1754,CMR,Nord,Mayo-Rey,Touboro,Touldoro,7.405278,14.760833,Village,2003,Clinical,Nodule Palpation,35,10,0.286
1755,CMR,Littoral,Nkam,Yabassi,Toumbassa,4.7,10.153611,Village,,Clinical,Nodule Palpation,10,5,0.5
1756,CMR,Nord,Faro,Poli,Toumbinde,9.011111,12.911111,Village,,Clinical,Nodule Palpation,30,3,0.1
1757,CMR,Centre,Mbam-et-Inoubou,Bafia,Tsekane,4.7,11.3,Village,,Parasitological,Parasitology (Skin Biopsy),204,97,0.475
1758,CMR,Sud,Océan,Kribi,Tyango,3.05194,10.40012,Village,2013,Parasitological,Parasitology (Skin Biopsy),90,1,0.011
1759,CMR,Sud,Océan,Kribi,Tyango,3.05194,10.40012,Village,2013,Clinical,Nodule Palpation,90,1,0.011
1760,CMR,Nord-Ouest,Bui,Kumbo West,Verkovi,6.154167,10.549167,Village,,Clinical,Nodule Palpation,40,3,0.075
1761,CMR,Est,Lom-et-Djérem,Bertoua,Viali,4.916667,13.55,Village,2004,Clinical,Nodule Palpation,36,12,0.333
1762,CMR,Nord-Ouest,Mezam,SANTA,Wadinga,5.76423,10.27536,Village,,Clinical,Nodule Palpation,30,15,0.5
1763,CMR,Nord,Mayo-Rey,Tchollire,Wahoula,8.55,15.083333,Village,,Clinical,Nodule Palpation,30,5,0.167
1764,CMR,Nord,Mayo-Rey,Rey Bouba,Waimba,8.783329,14.533329,Village,2003,Clinical,Nodule Palpation,50,11,0.22
1765,CMR,Nord,Mayo-Rey,REY BOUBA,Wakla,8.9261606,14.4238687,Village,2003,Clinical,Nodule Palpation,31,8,0.258
1766,CMR,Adamaoua,Vina,Ngaoundere Urbain,Wakwa,7.227778,13.561111,Village,,Clinical,Nodule Palpation,30,15,0.5
1767,CMR,Nord,Faro,Poli,Wapeou,8.538889,12.466667,Village,,Clinical,Nodule Palpation,30,6,0.2
1768,CMR,Extrême-Nord,Logone-et-Chari,Kousseri,Waza Nati,11.4075,14.568611,Village,2003,Clinical,Nodule Palpation,45,3,0.067
1769,CMR,Sud,Dja-et-Lobo,Zoetele,Woabete,3.346389,11.889722,Village,2005,Clinical,Nodule Palpation,41,4,0.098
1770,CMR,Adamaoua,Mayo-Banyo,Banyo,Wogomdou,7.158333,12.005556,Village,,Clinical,Nodule Palpation,34,0,0
1771,CMR,Est,Lom-et-Djérem,Garoua Boulai,Woumbou,5.383333,14.433333,Village,2004,Clinical,Nodule Palpation,29,8,0.276
1772,CMR,Littoral,Moungo,Deido,Yabea,4.20277,9.7183,Village,2013,Parasitological,Parasitology (Skin Biopsy),91,2,0.022
1773,CMR,Littoral,Moungo,Deido,Yabea,4.20277,9.7183,Village,2013,Clinical,Nodule Palpation,90,2,0.022
1774,CMR,Littoral,Moungo,Deido,Yabea,4.203611,9.722222,Village,,Clinical,Nodule Palpation,29,3,0.103
1775,CMR,Nord,Mayo-Rey,Tchollire,Yagoye,8.666667,15.066667,Village,,Clinical,Nodule Palpation,30,3,0.1
1776,CMR,Centre,Haute-Sanaga,AYOS,Yamba,4.3,12.383333,Village,,Clinical,Nodule Palpation,30,17,0.567
1777,CMR,Est,Lom-et-Djérem,Bertoua,Yanda I,4.55,13.433333,Village,,Clinical,Nodule Palpation,40,8,0.2
1778,CMR,Nord,Mayo-Rey,Touboro,Yandea,7.239167,14.884444,Village,2003,Clinical,Nodule Palpation,50,3,0.06
1779,CMR,Centre,Mbam-et-Kim,Ntui,Yangafok,4.816667,11.466666,Village,,Parasitological,Parasitology (Skin Biopsy),170,113,0.665
1780,CMR,Centre,Mbam-et-Inoubou,Ndikinimeki,Yangben,4.433333,11.05,Village,,Parasitological,Parasitology (Skin Biopsy),293,87,0.297
1781,CMR,Adamaoua,Mbéré,Djohong,Yarbang,7.016667,14.966667,Village,,Clinical,Nodule Palpation,30,15,0.5
1782,CMR,Littoral,Moungo,Dibombari,Yassem,4.261111,9.728333,Village,2006,Clinical,Nodule Palpation,33,4,0.121
1783,CMR,Centre,Mbam-et-Kim,Ntui,Yassem,5.333333,11.333333,Village,,Clinical,Nodule Palpation,27,14,0.519
1784,CMR,Littoral,Moungo,Mbanga,Yato,4.39,9.6775,Village,2006,Clinical,Nodule Palpation,35,0,0
1785,CMR,Adamaoua,Mbéré,Meiganga,Yatounou,6.46,14.38,Village,2003,Clinical,Nodule Palpation,30,6,0.2
1786,CMR,Est,Lom-et-Djérem,Bertoua,Yebi Biom,4.958333,13.311111,Village,,Clinical,Nodule Palpation,40,31,0.775
1787,CMR,Adamaoua,Mayo-Banyo,Bankim,Yimbere,6.32845,11.59863,Village,2012,Parasitological,Parasitology (Skin Biopsy),328,2,0.006
1788,CMR,Adamaoua,Mayo-Banyo,Bankim,Yimbere,6.32845,11.59863,Village,,Clinical,Nodule Palpation,30,10,0.333
1789,CMR,Sud-Ouest,Fako,Tiko,Yoke,4.20198,9.42665,Village,2012,Parasitological,Parasitology (Skin Biopsy),310,38,0.123
1790,CMR,Est,Lom-et-Djérem,Garoua Boulai,Yoko Sire,5.816667,14.566667,Village,2004,Clinical,Nodule Palpation,36,5,0.139
1791,CMR,Extrême-Nord,Diamaré,Meri,Zalla,10.631389,14.253889,Village,2003,Clinical,Nodule Palpation,32,0,0
1792,CMR,Extrême-Nord,Mayo-Tsanaga,Roua,Zamay Win,10.658333,13.885833,Village,2003,Clinical,Nodule Palpation,31,1,0.032
1793,CMR,Extrême-Nord,Mayo-Tsanaga,Mokolo,Zileng,10.720833,13.837222,Village,2003,Clinical,Nodule Palpation,48,7,0.146
1794,CMR,Est,Haut-Nyong,Abong Mbang,Zoebefam,2.991389,13.590278,Village,2005,Clinical,Nodule Palpation,38,13,0.342
1795,CMR,Extrême-Nord,Mayo-Tsanaga,Mokolo,Zogom,10.742778,13.974722,Village,2003,Clinical,Nodule Palpation,38,4,0.105
1796,CMR,Sud,Dja-et-Lobo,Meyomessala,Zouameyon,3.271667,12.088889,Village,2005,Clinical,Nodule Palpation,30,8,0.267
1797,CMR,Est,Haut-Nyong,Lomie,Zoulabot,2.715278,13.975,Village,,Clinical,Nodule Palpation,22,16,0.727
1798,CMR,Est,Haut-Nyong,Lomie,Zoulabout,2.9,13.883333,Village,2004,Clinical,Nodule Palpation,32,18,0.563
1799,CMR,Adamaoua,Mbéré,Meiganga,Zoulami/T,6.216667,14.3875,Village,,Clinical,Nodule Palpation,30,21,0.7
1800,CMR,Centre,Nyong-et-Foumou,Meyomessala,Zoulou,3.516667,12.116667,Village,,Clinical,Nodule Palpation,8,0,0
1801,CMR,Adamaoua,Mayo-Banyo,Bankim,Zouzami,6.04846,11.41005,Village,2012,Parasitological,Parasitology (Skin Biopsy),384,26,0.068
24186,CMR,Ouest,Ndé,Bangangte,Batchingou,5.1729018,10.3819252,Village,2011,Parasitological,Parasitology (Skin Biopsy),268,44,0.164179104
24187,CMR,Sud-Ouest,Kupe-Muanenguba,Mamfe,Ekoto,5.196265466,9.28909966,Village,2012,Parasitological,Parasitology (Skin Biopsy),125,44,0.352
24188,CMR,Sud-Ouest,Meme,Mbonge,Kombone Village,4.58283,9.307,Village,2012,Parasitological,Parasitology (Skin Biopsy),100,10,0.1
24189,CMR,Nord,Mayo-Rey,Touboro,Kou Man,7.6833,15.10703,Village,2010,Parasitological,Parasitology (Skin Biopsy),164,20,0.12195122
24190,CMR,Nord,Mayo-Rey,Tchollire,Landou,8.540137,14.346869,Village,2010,Parasitological,Parasitology (Skin Biopsy),145,3,0.020689655
24191,CMR,Littoral,Moungo,Ngambe,Mbengue Nkong,4.13366,9.59044,Village,2011,Parasitological,Parasitology (Skin Biopsy),190,96,0.505263158
24192,CMR,Nord,Mayo-Rey,Rey Bouba,Rey Manga,8.64887,14.17203,Village,2010,Parasitological,Parasitology (Skin Biopsy),114,3,0.026315789
24193,CMR,Sud-Ouest,Manyu,Eyumodjock,Talangaye,5.6293719,9.3118445,Village,2012,Parasitological,Parasitology (Skin Biopsy),107,15,0.140186916
